"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 30 11:02:44 GMT 2025","Mon Jun 30 11:02:45 GMT 2025","742","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Mon Jun 30 11:02:46 GMT 2025","Mon Jun 30 11:02:46 GMT 2025","314","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"passed","Mon Jun 30 11:02:46 GMT 2025","Mon Jun 30 11:02:46 GMT 2025","64","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"passed","Mon Jun 30 11:02:45 GMT 2025","Mon Jun 30 11:02:45 GMT 2025","167","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Mon Jun 30 11:02:45 GMT 2025","Mon Jun 30 11:02:46 GMT 2025","569","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"failed","Mon Jun 30 11:02:46 GMT 2025","Mon Jun 30 11:02:47 GMT 2025","859","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
