"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 06:00:04 GMT 2025","Wed Jul 16 06:00:11 GMT 2025","7459","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Wed Jul 16 05:58:03 GMT 2025","Wed Jul 16 05:58:59 GMT 2025","56271","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Wed Jul 16 05:56:05 GMT 2025","Wed Jul 16 05:57:06 GMT 2025","60192","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Wed Jul 16 05:47:32 GMT 2025","Wed Jul 16 05:48:23 GMT 2025","51356","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Wed Jul 16 05:47:30 GMT 2025","Wed Jul 16 05:47:31 GMT 2025","1186","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Wed Jul 16 05:53:11 GMT 2025","Wed Jul 16 05:54:03 GMT 2025","51757","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Wed Jul 16 05:52:13 GMT 2025","Wed Jul 16 05:53:11 GMT 2025","58604","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Wed Jul 16 05:48:23 GMT 2025","Wed Jul 16 05:49:18 GMT 2025","54787","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Wed Jul 16 05:59:56 GMT 2025","Wed Jul 16 05:59:59 GMT 2025","3885","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Wed Jul 16 05:58:59 GMT 2025","Wed Jul 16 05:59:56 GMT 2025","56109","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Wed Jul 16 05:55:05 GMT 2025","Wed Jul 16 05:56:05 GMT 2025","60028","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Wed Jul 16 05:51:14 GMT 2025","Wed Jul 16 05:52:13 GMT 2025","58703","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Wed Jul 16 05:47:29 GMT 2025","Wed Jul 16 05:47:30 GMT 2025","980","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Wed Jul 16 05:54:03 GMT 2025","Wed Jul 16 05:55:05 GMT 2025","62250","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Wed Jul 16 05:57:06 GMT 2025","Wed Jul 16 05:58:03 GMT 2025","57513","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Wed Jul 16 05:59:59 GMT 2025","Wed Jul 16 06:00:04 GMT 2025","4254","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Wed Jul 16 05:47:31 GMT 2025","Wed Jul 16 05:47:32 GMT 2025","1183","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Wed Jul 16 05:47:28 GMT 2025","Wed Jul 16 05:47:29 GMT 2025","1035","","api.CartTest","","api.CartTest","totalOrderPriceWithDiscountTest","totalOrderPriceWithDiscountTest()",""
"passed","Wed Jul 16 05:50:15 GMT 2025","Wed Jul 16 05:51:14 GMT 2025","58841","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Wed Jul 16 05:49:18 GMT 2025","Wed Jul 16 05:50:15 GMT 2025","57116","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Wed Jul 16 05:47:23 GMT 2025","Wed Jul 16 05:47:27 GMT 2025","4371","","api.CartTest","","api.CartTest","freeShippingTest","freeShippingTest()",""
