"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 07 08:51:26 GMT 2025","Mon Jul 07 08:51:26 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"passed","Mon Jul 07 08:52:04 GMT 2025","Mon Jul 07 08:52:07 GMT 2025","3845","","ui.CartTest","","ui.CartTest","homePageTest","homePageTest()",""
"passed","Mon Jul 07 08:51:25 GMT 2025","Mon Jul 07 08:51:25 GMT 2025","701","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Mon Jul 07 08:51:42 GMT 2025","Mon Jul 07 08:52:04 GMT 2025","21122","","ui.CartTest","","ui.CartTest","checkoutPageTest","checkoutPageTest()",""
"passed","Mon Jul 07 08:52:07 GMT 2025","Mon Jul 07 08:52:23 GMT 2025","15231","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"skipped","Mon Jul 07 08:51:26 GMT 2025","Mon Jul 07 08:51:26 GMT 2025","0","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
"passed","Mon Jul 07 08:51:26 GMT 2025","Mon Jul 07 08:51:42 GMT 2025","16394","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Mon Jul 07 08:51:25 GMT 2025","Mon Jul 07 08:51:26 GMT 2025","634","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"passed","Mon Jul 07 08:51:25 GMT 2025","Mon Jul 07 08:51:25 GMT 2025","114","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"skipped","Mon Jul 07 08:51:26 GMT 2025","Mon Jul 07 08:51:26 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
