"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 09:54:10 GMT 2025","Wed Jul 16 09:55:10 GMT 2025","60328","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Wed Jul 16 10:00:02 GMT 2025","Wed Jul 16 10:01:00 GMT 2025","57845","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Wed Jul 16 09:50:25 GMT 2025","Wed Jul 16 09:51:17 GMT 2025","51592","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Wed Jul 16 09:52:12 GMT 2025","Wed Jul 16 09:53:08 GMT 2025","55639","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Wed Jul 16 09:50:24 GMT 2025","Wed Jul 16 09:50:24 GMT 2025","894","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Wed Jul 16 09:51:17 GMT 2025","Wed Jul 16 09:52:12 GMT 2025","55517","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Wed Jul 16 09:50:18 GMT 2025","Wed Jul 16 09:50:22 GMT 2025","4075","","api.CartTest","","api.CartTest","freeShippingTest","freeShippingTest()",""
"passed","Wed Jul 16 09:50:22 GMT 2025","Wed Jul 16 09:50:23 GMT 2025","776","","api.CartTest","","api.CartTest","totalOrderPriceWithDiscountTest","totalOrderPriceWithDiscountTest()",""
"passed","Wed Jul 16 09:55:10 GMT 2025","Wed Jul 16 09:56:06 GMT 2025","56325","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Wed Jul 16 10:01:00 GMT 2025","Wed Jul 16 10:01:57 GMT 2025","57830","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Wed Jul 16 10:02:56 GMT 2025","Wed Jul 16 10:03:00 GMT 2025","3800","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Wed Jul 16 10:03:00 GMT 2025","Wed Jul 16 10:03:04 GMT 2025","3932","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Wed Jul 16 09:56:06 GMT 2025","Wed Jul 16 09:56:58 GMT 2025","52183","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Wed Jul 16 09:56:58 GMT 2025","Wed Jul 16 09:58:02 GMT 2025","63512","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Wed Jul 16 09:50:24 GMT 2025","Wed Jul 16 09:50:25 GMT 2025","886","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Wed Jul 16 09:59:01 GMT 2025","Wed Jul 16 10:00:02 GMT 2025","60890","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Wed Jul 16 10:01:57 GMT 2025","Wed Jul 16 10:02:56 GMT 2025","59019","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Wed Jul 16 09:58:02 GMT 2025","Wed Jul 16 09:59:01 GMT 2025","58904","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Wed Jul 16 09:50:23 GMT 2025","Wed Jul 16 09:50:24 GMT 2025","876","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Wed Jul 16 10:03:04 GMT 2025","Wed Jul 16 10:03:11 GMT 2025","7188","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Wed Jul 16 09:53:08 GMT 2025","Wed Jul 16 09:54:10 GMT 2025","61437","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
