"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 22 00:26:02 GMT 2025","Tue Jul 22 00:26:03 GMT 2025","1210","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Tue Jul 22 00:41:22 GMT 2025","Tue Jul 22 00:42:42 GMT 2025","79675","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Tue Jul 22 00:42:34 GMT 2025","Tue Jul 22 00:43:59 GMT 2025","84768","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Tue Jul 22 00:27:21 GMT 2025","Tue Jul 22 00:30:07 GMT 2025","165458","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Tue Jul 22 00:37:08 GMT 2025","Tue Jul 22 00:39:53 GMT 2025","165007","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Tue Jul 22 00:38:29 GMT 2025","Tue Jul 22 00:41:22 GMT 2025","173468","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Tue Jul 22 00:30:07 GMT 2025","Tue Jul 22 00:32:48 GMT 2025","161826","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Tue Jul 22 00:25:45 GMT 2025","Tue Jul 22 00:25:58 GMT 2025","12973","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Tue Jul 22 00:25:59 GMT 2025","Tue Jul 22 00:26:00 GMT 2025","969","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Tue Jul 22 00:25:47 GMT 2025","Tue Jul 22 00:27:21 GMT 2025","93702","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Tue Jul 22 00:28:33 GMT 2025","Tue Jul 22 00:31:23 GMT 2025","170683","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Tue Jul 22 00:25:57 GMT 2025","Tue Jul 22 00:28:33 GMT 2025","155324","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Tue Jul 22 00:26:00 GMT 2025","Tue Jul 22 00:26:01 GMT 2025","1353","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Tue Jul 22 00:35:34 GMT 2025","Tue Jul 22 00:38:29 GMT 2025","174249","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Tue Jul 22 00:34:14 GMT 2025","Tue Jul 22 00:37:08 GMT 2025","173453","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Tue Jul 22 00:32:48 GMT 2025","Tue Jul 22 00:35:34 GMT 2025","165930","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Tue Jul 22 00:26:03 GMT 2025","Tue Jul 22 00:28:37 GMT 2025","153791","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Tue Jul 22 00:26:01 GMT 2025","Tue Jul 22 00:26:02 GMT 2025","1266","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Tue Jul 22 00:28:37 GMT 2025","Tue Jul 22 00:31:27 GMT 2025","170249","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Tue Jul 22 00:39:53 GMT 2025","Tue Jul 22 00:42:34 GMT 2025","161181","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Tue Jul 22 00:25:45 GMT 2025","Tue Jul 22 00:25:55 GMT 2025","9600","","api.TokenTest","","api.TokenTest","getAccessTokenTest","getAccessTokenTest()",""
"passed","Tue Jul 22 00:31:23 GMT 2025","Tue Jul 22 00:34:14 GMT 2025","171012","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
