"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 18 03:16:56 GMT 2025","Fri Jul 18 03:17:59 GMT 2025","63165","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Fri Jul 18 03:19:05 GMT 2025","Fri Jul 18 03:19:09 GMT 2025","4585","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Fri Jul 18 03:17:59 GMT 2025","Fri Jul 18 03:19:00 GMT 2025","61300","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Fri Jul 18 03:13:48 GMT 2025","Fri Jul 18 03:14:51 GMT 2025","63152","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Fri Jul 18 03:15:56 GMT 2025","Fri Jul 18 03:16:56 GMT 2025","59643","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Fri Jul 18 03:06:04 GMT 2025","Fri Jul 18 03:06:05 GMT 2025","712","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Fri Jul 18 03:08:53 GMT 2025","Fri Jul 18 03:09:55 GMT 2025","61792","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Fri Jul 18 03:06:05 GMT 2025","Fri Jul 18 03:06:06 GMT 2025","1059","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Fri Jul 18 03:10:53 GMT 2025","Fri Jul 18 03:11:45 GMT 2025","51344","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Fri Jul 18 03:05:59 GMT 2025","Fri Jul 18 03:06:04 GMT 2025","4449","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Fri Jul 18 03:06:08 GMT 2025","Fri Jul 18 03:07:00 GMT 2025","51628","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Fri Jul 18 03:12:41 GMT 2025","Fri Jul 18 03:13:48 GMT 2025","66462","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Fri Jul 18 03:09:55 GMT 2025","Fri Jul 18 03:10:53 GMT 2025","58913","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Fri Jul 18 03:07:00 GMT 2025","Fri Jul 18 03:07:57 GMT 2025","56719","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Fri Jul 18 03:06:06 GMT 2025","Fri Jul 18 03:06:07 GMT 2025","1260","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Fri Jul 18 03:07:57 GMT 2025","Fri Jul 18 03:08:53 GMT 2025","55961","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Fri Jul 18 03:19:00 GMT 2025","Fri Jul 18 03:19:05 GMT 2025","4677","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Fri Jul 18 03:11:45 GMT 2025","Fri Jul 18 03:12:41 GMT 2025","56359","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Fri Jul 18 03:19:09 GMT 2025","Fri Jul 18 03:19:17 GMT 2025","8145","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Fri Jul 18 03:14:51 GMT 2025","Fri Jul 18 03:15:56 GMT 2025","65122","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Fri Jul 18 03:06:07 GMT 2025","Fri Jul 18 03:06:08 GMT 2025","1347","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
