"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 06:24:42 GMT 2025","Wed Jul 16 06:25:43 GMT 2025","60459","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Wed Jul 16 06:21:38 GMT 2025","Wed Jul 16 06:22:29 GMT 2025","51100","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Wed Jul 16 06:15:49 GMT 2025","Wed Jul 16 06:15:50 GMT 2025","1028","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Wed Jul 16 06:23:37 GMT 2025","Wed Jul 16 06:24:42 GMT 2025","65018","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Wed Jul 16 06:19:40 GMT 2025","Wed Jul 16 06:20:41 GMT 2025","61168","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Wed Jul 16 06:27:42 GMT 2025","Wed Jul 16 06:28:48 GMT 2025","65563","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Wed Jul 16 06:22:29 GMT 2025","Wed Jul 16 06:23:37 GMT 2025","67842","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Wed Jul 16 06:25:43 GMT 2025","Wed Jul 16 06:26:43 GMT 2025","60129","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Wed Jul 16 06:28:48 GMT 2025","Wed Jul 16 06:28:52 GMT 2025","4024","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Wed Jul 16 06:28:52 GMT 2025","Wed Jul 16 06:28:56 GMT 2025","4125","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Wed Jul 16 06:15:42 GMT 2025","Wed Jul 16 06:15:47 GMT 2025","4818","","api.CartTest","","api.CartTest","freeShippingTest","freeShippingTest()",""
"passed","Wed Jul 16 06:15:47 GMT 2025","Wed Jul 16 06:15:48 GMT 2025","877","","api.CartTest","","api.CartTest","totalOrderPriceWithDiscountTest","totalOrderPriceWithDiscountTest()",""
"passed","Wed Jul 16 06:20:41 GMT 2025","Wed Jul 16 06:21:38 GMT 2025","56678","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Wed Jul 16 06:18:36 GMT 2025","Wed Jul 16 06:19:40 GMT 2025","64322","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Wed Jul 16 06:15:48 GMT 2025","Wed Jul 16 06:15:49 GMT 2025","959","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Wed Jul 16 06:28:56 GMT 2025","Wed Jul 16 06:29:04 GMT 2025","7773","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Wed Jul 16 06:26:43 GMT 2025","Wed Jul 16 06:27:42 GMT 2025","59626","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Wed Jul 16 06:16:42 GMT 2025","Wed Jul 16 06:17:39 GMT 2025","57051","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Wed Jul 16 06:15:50 GMT 2025","Wed Jul 16 06:15:51 GMT 2025","974","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Wed Jul 16 06:17:39 GMT 2025","Wed Jul 16 06:18:36 GMT 2025","56514","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Wed Jul 16 06:15:51 GMT 2025","Wed Jul 16 06:16:42 GMT 2025","51398","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
