"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 10 02:17:37 GMT 2025","Thu Jul 10 02:17:38 GMT 2025","1119","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"broken","Thu Jul 10 02:19:00 GMT 2025","Thu Jul 10 02:19:21 GMT 2025","20517","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Thu Jul 10 02:17:38 GMT 2025","Thu Jul 10 02:17:39 GMT 2025","895","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"skipped","Thu Jul 10 02:17:39 GMT 2025","Thu Jul 10 02:17:39 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"passed","Thu Jul 10 02:18:33 GMT 2025","Thu Jul 10 02:19:00 GMT 2025","27623","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"skipped","Thu Jul 10 02:17:39 GMT 2025","Thu Jul 10 02:17:39 GMT 2025","0","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
"skipped","Thu Jul 10 02:17:39 GMT 2025","Thu Jul 10 02:17:39 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"broken","Thu Jul 10 02:19:21 GMT 2025","Thu Jul 10 02:19:40 GMT 2025","19428","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Thu Jul 10 02:19:40 GMT 2025","Thu Jul 10 02:20:00 GMT 2025","19837","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Thu Jul 10 02:18:11 GMT 2025","Thu Jul 10 02:18:32 GMT 2025","21052","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Thu Jul 10 02:20:44 GMT 2025","Thu Jul 10 02:20:50 GMT 2025","6674","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Thu Jul 10 02:17:39 GMT 2025","Thu Jul 10 02:18:11 GMT 2025","32151","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Thu Jul 10 02:20:36 GMT 2025","Thu Jul 10 02:20:44 GMT 2025","7772","","ui.HomePageTest","","ui.HomePageTest","isCategoriesListClickable","isCategoriesListClickable()",""
"passed","Thu Jul 10 02:17:38 GMT 2025","Thu Jul 10 02:17:38 GMT 2025","237","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Thu Jul 10 02:20:00 GMT 2025","Thu Jul 10 02:20:36 GMT 2025","35831","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
