"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 13 22:37:33 GMT 2025","Sun Jul 13 22:38:21 GMT 2025","47583","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Sun Jul 13 22:38:27 GMT 2025","Sun Jul 13 22:38:33 GMT 2025","6149","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"broken","Sun Jul 13 22:33:53 GMT 2025","Sun Jul 13 22:34:02 GMT 2025","8316","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Sun Jul 13 22:33:51 GMT 2025","Sun Jul 13 22:33:52 GMT 2025","1304","","api.CartTest","","api.CartTest","removeAllItemsFromCart","removeAllItemsFromCart()",""
"passed","Sun Jul 13 22:38:21 GMT 2025","Sun Jul 13 22:38:27 GMT 2025","5677","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Sun Jul 13 22:36:08 GMT 2025","Sun Jul 13 22:36:54 GMT 2025","46227","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Sun Jul 13 22:33:52 GMT 2025","Sun Jul 13 22:33:53 GMT 2025","739","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Sun Jul 13 22:38:33 GMT 2025","Sun Jul 13 22:38:44 GMT 2025","11518","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Sun Jul 13 22:33:44 GMT 2025","Sun Jul 13 22:33:51 GMT 2025","6604","","api.CartTest","","api.CartTest","testTotalOrderPriceWithDiscount","testTotalOrderPriceWithDiscount()",""
"passed","Sun Jul 13 22:34:02 GMT 2025","Sun Jul 13 22:34:41 GMT 2025","38786","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Sun Jul 13 22:34:41 GMT 2025","Sun Jul 13 22:35:23 GMT 2025","42592","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Sun Jul 13 22:36:54 GMT 2025","Sun Jul 13 22:37:33 GMT 2025","39062","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Sun Jul 13 22:35:23 GMT 2025","Sun Jul 13 22:36:08 GMT 2025","44840","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
