"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 11 03:28:33 GMT 2025","Fri Jul 11 03:29:08 GMT 2025","35339","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"broken","Fri Jul 11 03:29:08 GMT 2025","Fri Jul 11 03:29:43 GMT 2025","35294","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Fri Jul 11 03:26:08 GMT 2025","Fri Jul 11 03:26:09 GMT 2025","692","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"broken","Fri Jul 11 03:27:57 GMT 2025","Fri Jul 11 03:28:33 GMT 2025","35473","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"skipped","Fri Jul 11 03:26:09 GMT 2025","Fri Jul 11 03:26:09 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"skipped","Fri Jul 11 03:26:09 GMT 2025","Fri Jul 11 03:26:09 GMT 2025","0","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
"broken","Fri Jul 11 03:26:09 GMT 2025","Fri Jul 11 03:26:46 GMT 2025","37134","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"broken","Fri Jul 11 03:26:46 GMT 2025","Fri Jul 11 03:27:22 GMT 2025","36033","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"broken","Fri Jul 11 03:27:22 GMT 2025","Fri Jul 11 03:27:57 GMT 2025","35380","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Fri Jul 11 03:26:06 GMT 2025","Fri Jul 11 03:26:07 GMT 2025","1078","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Fri Jul 11 03:26:08 GMT 2025","Fri Jul 11 03:26:08 GMT 2025","312","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"skipped","Fri Jul 11 03:26:09 GMT 2025","Fri Jul 11 03:26:09 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
