"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 02:55:56 GMT 2025","Mon Jul 14 02:55:57 GMT 2025","1279","","api.CartTest","","api.CartTest","editCartItems","editCartItems()",""
"passed","Mon Jul 14 03:00:38 GMT 2025","Mon Jul 14 03:00:46 GMT 2025","8427","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Mon Jul 14 02:59:47 GMT 2025","Mon Jul 14 03:00:28 GMT 2025","41553","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Mon Jul 14 02:55:54 GMT 2025","Mon Jul 14 02:55:55 GMT 2025","1381","","api.CartTest","","api.CartTest","removeAllItemsFromCart","removeAllItemsFromCart()",""
"passed","Mon Jul 14 02:55:55 GMT 2025","Mon Jul 14 02:55:56 GMT 2025","747","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Mon Jul 14 02:55:49 GMT 2025","Mon Jul 14 02:55:54 GMT 2025","4653","","api.CartTest","","api.CartTest","testTotalOrderPriceWithDiscount","testTotalOrderPriceWithDiscount()",""
"passed","Mon Jul 14 02:56:46 GMT 2025","Mon Jul 14 02:57:18 GMT 2025","32813","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Mon Jul 14 03:00:28 GMT 2025","Mon Jul 14 03:00:33 GMT 2025","4622","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Mon Jul 14 02:58:32 GMT 2025","Mon Jul 14 02:59:13 GMT 2025","40502","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Mon Jul 14 02:55:58 GMT 2025","Mon Jul 14 02:56:46 GMT 2025","48100","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Mon Jul 14 02:59:13 GMT 2025","Mon Jul 14 02:59:47 GMT 2025","34056","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Mon Jul 14 02:57:18 GMT 2025","Mon Jul 14 02:57:55 GMT 2025","37031","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Mon Jul 14 03:00:33 GMT 2025","Mon Jul 14 03:00:38 GMT 2025","4614","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Mon Jul 14 02:57:55 GMT 2025","Mon Jul 14 02:58:32 GMT 2025","36840","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
