"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 27 11:21:09 GMT 2025","Sun Jul 27 11:21:10 GMT 2025","1230","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Sun Jul 27 11:21:03 GMT 2025","Sun Jul 27 11:21:07 GMT 2025","4523","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Sun Jul 27 11:29:28 GMT 2025","Sun Jul 27 11:30:40 GMT 2025","71995","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Sun Jul 27 11:21:10 GMT 2025","Sun Jul 27 11:21:12 GMT 2025","1145","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Sun Jul 27 11:35:43 GMT 2025","Sun Jul 27 11:35:47 GMT 2025","4041","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Sun Jul 27 11:21:08 GMT 2025","Sun Jul 27 11:21:09 GMT 2025","1021","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Sun Jul 27 11:31:40 GMT 2025","Sun Jul 27 11:32:31 GMT 2025","51124","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Sun Jul 27 11:35:47 GMT 2025","Sun Jul 27 11:35:57 GMT 2025","9278","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Sun Jul 27 11:30:40 GMT 2025","Sun Jul 27 11:31:40 GMT 2025","60718","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Sun Jul 27 11:21:59 GMT 2025","Sun Jul 27 11:22:48 GMT 2025","49584","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Sun Jul 27 11:22:48 GMT 2025","Sun Jul 27 11:24:11 GMT 2025","82641","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Sun Jul 27 11:24:11 GMT 2025","Sun Jul 27 11:25:40 GMT 2025","88943","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Sun Jul 27 11:26:35 GMT 2025","Sun Jul 27 11:27:22 GMT 2025","46751","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Sun Jul 27 11:21:12 GMT 2025","Sun Jul 27 11:21:59 GMT 2025","46950","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Sun Jul 27 11:27:22 GMT 2025","Sun Jul 27 11:28:15 GMT 2025","52646","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Sun Jul 27 11:21:12 GMT 2025","Sun Jul 27 11:21:12 GMT 2025","167","","api.TokenTest","","api.TokenTest","getAccessTokenTest","getAccessTokenTest()",""
"passed","Sun Jul 27 11:35:35 GMT 2025","Sun Jul 27 11:35:39 GMT 2025","4005","","ui.HomePageTest","","ui.HomePageTest","cartCounterTest","cartCounterTest()",""
"passed","Sun Jul 27 11:21:07 GMT 2025","Sun Jul 27 11:21:08 GMT 2025","790","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Sun Jul 27 11:32:31 GMT 2025","Sun Jul 27 11:34:11 GMT 2025","99116","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Sun Jul 27 11:28:15 GMT 2025","Sun Jul 27 11:29:28 GMT 2025","72993","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Sun Jul 27 11:34:11 GMT 2025","Sun Jul 27 11:35:35 GMT 2025","84659","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Sun Jul 27 11:35:39 GMT 2025","Sun Jul 27 11:35:43 GMT 2025","4207","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Sun Jul 27 11:25:40 GMT 2025","Sun Jul 27 11:26:35 GMT 2025","55303","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
