"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 15 06:33:43 GMT 2025","Tue Jul 15 06:33:48 GMT 2025","4947","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Tue Jul 15 06:33:39 GMT 2025","Tue Jul 15 06:33:43 GMT 2025","4816","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Tue Jul 15 06:28:15 GMT 2025","Tue Jul 15 06:28:39 GMT 2025","24276","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Tue Jul 15 06:27:21 GMT 2025","Tue Jul 15 06:27:23 GMT 2025","1336","","api.CartTest","","api.CartTest","removeAllItemsFromCart","removeAllItemsFromCart()",""
"passed","Tue Jul 15 06:28:39 GMT 2025","Tue Jul 15 06:28:59 GMT 2025","20237","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Tue Jul 15 06:27:25 GMT 2025","Tue Jul 15 06:27:52 GMT 2025","26768","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"broken","Tue Jul 15 06:29:41 GMT 2025","Tue Jul 15 06:31:01 GMT 2025","79420","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Tue Jul 15 06:27:24 GMT 2025","Tue Jul 15 06:27:25 GMT 2025","1292","","api.CartTest","","api.CartTest","editCartItems","editCartItems()",""
"passed","Tue Jul 15 06:27:16 GMT 2025","Tue Jul 15 06:27:21 GMT 2025","5200","","api.CartTest","","api.CartTest","testTotalOrderPriceWithDiscount","testTotalOrderPriceWithDiscount()",""
"broken","Tue Jul 15 06:31:30 GMT 2025","Tue Jul 15 06:32:49 GMT 2025","79190","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Tue Jul 15 06:33:15 GMT 2025","Tue Jul 15 06:33:39 GMT 2025","23332","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Tue Jul 15 06:27:23 GMT 2025","Tue Jul 15 06:27:24 GMT 2025","1031","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Tue Jul 15 06:28:59 GMT 2025","Tue Jul 15 06:29:21 GMT 2025","22265","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Tue Jul 15 06:32:49 GMT 2025","Tue Jul 15 06:33:15 GMT 2025","26299","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Tue Jul 15 06:31:01 GMT 2025","Tue Jul 15 06:31:30 GMT 2025","29114","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"broken","Tue Jul 15 06:27:52 GMT 2025","Tue Jul 15 06:28:15 GMT 2025","22623","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Tue Jul 15 06:29:21 GMT 2025","Tue Jul 15 06:29:41 GMT 2025","19884","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Tue Jul 15 06:33:48 GMT 2025","Tue Jul 15 06:33:58 GMT 2025","9441","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
