"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 03:21:41 GMT 2025","Wed Jul 16 03:21:42 GMT 2025","882","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Wed Jul 16 03:21:42 GMT 2025","Wed Jul 16 03:21:43 GMT 2025","977","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Wed Jul 16 03:32:52 GMT 2025","Wed Jul 16 03:32:55 GMT 2025","3789","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Wed Jul 16 03:23:28 GMT 2025","Wed Jul 16 03:24:23 GMT 2025","54948","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Wed Jul 16 03:28:54 GMT 2025","Wed Jul 16 03:29:55 GMT 2025","60420","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Wed Jul 16 03:32:55 GMT 2025","Wed Jul 16 03:32:59 GMT 2025","4038","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Wed Jul 16 03:22:33 GMT 2025","Wed Jul 16 03:23:28 GMT 2025","54928","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Wed Jul 16 03:25:30 GMT 2025","Wed Jul 16 03:26:31 GMT 2025","61009","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"broken","Wed Jul 16 03:28:18 GMT 2025","Wed Jul 16 03:28:54 GMT 2025","35914","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Wed Jul 16 03:24:23 GMT 2025","Wed Jul 16 03:25:30 GMT 2025","66564","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Wed Jul 16 03:32:59 GMT 2025","Wed Jul 16 03:33:07 GMT 2025","7503","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Wed Jul 16 03:31:52 GMT 2025","Wed Jul 16 03:32:52 GMT 2025","59848","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Wed Jul 16 03:30:53 GMT 2025","Wed Jul 16 03:31:52 GMT 2025","58913","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Wed Jul 16 03:26:31 GMT 2025","Wed Jul 16 03:27:27 GMT 2025","55825","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Wed Jul 16 03:21:40 GMT 2025","Wed Jul 16 03:21:41 GMT 2025","805","","api.CartTest","","api.CartTest","totalOrderPriceWithDiscountTest","totalOrderPriceWithDiscountTest()",""
"passed","Wed Jul 16 03:21:41 GMT 2025","Wed Jul 16 03:21:41 GMT 2025","815","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Wed Jul 16 03:27:27 GMT 2025","Wed Jul 16 03:28:18 GMT 2025","51887","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Wed Jul 16 03:21:35 GMT 2025","Wed Jul 16 03:21:40 GMT 2025","4338","","api.CartTest","","api.CartTest","freeShippingTest","freeShippingTest()",""
"passed","Wed Jul 16 03:29:55 GMT 2025","Wed Jul 16 03:30:53 GMT 2025","57979","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Wed Jul 16 03:21:43 GMT 2025","Wed Jul 16 03:22:33 GMT 2025","49953","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
