"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 18 09:18:52 GMT 2025","Fri Jul 18 09:20:47 GMT 2025","115205","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Fri Jul 18 09:27:51 GMT 2025","Fri Jul 18 09:29:42 GMT 2025","111175","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Fri Jul 18 09:17:41 GMT 2025","Fri Jul 18 09:18:52 GMT 2025","71432","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Fri Jul 18 09:17:52 GMT 2025","Fri Jul 18 09:17:53 GMT 2025","1126","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Fri Jul 18 09:17:49 GMT 2025","Fri Jul 18 09:17:51 GMT 2025","1488","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Fri Jul 18 09:28:50 GMT 2025","Fri Jul 18 09:29:50 GMT 2025","59433","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Fri Jul 18 09:17:41 GMT 2025","Fri Jul 18 09:19:42 GMT 2025","121580","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Fri Jul 18 09:17:53 GMT 2025","Fri Jul 18 09:19:48 GMT 2025","114232","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Fri Jul 18 09:24:45 GMT 2025","Fri Jul 18 09:26:48 GMT 2025","122870","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Fri Jul 18 09:17:39 GMT 2025","Fri Jul 18 09:17:48 GMT 2025","9472","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Fri Jul 18 09:22:51 GMT 2025","Fri Jul 18 09:24:45 GMT 2025","113926","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Fri Jul 18 09:19:48 GMT 2025","Fri Jul 18 09:21:47 GMT 2025","119337","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Fri Jul 18 09:17:51 GMT 2025","Fri Jul 18 09:17:52 GMT 2025","1362","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Fri Jul 18 09:20:47 GMT 2025","Fri Jul 18 09:22:51 GMT 2025","123922","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Fri Jul 18 09:23:47 GMT 2025","Fri Jul 18 09:25:48 GMT 2025","121367","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Fri Jul 18 09:25:48 GMT 2025","Fri Jul 18 09:27:51 GMT 2025","122539","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Fri Jul 18 09:29:42 GMT 2025","Fri Jul 18 09:30:46 GMT 2025","64215","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Fri Jul 18 09:26:48 GMT 2025","Fri Jul 18 09:28:50 GMT 2025","122148","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Fri Jul 18 09:19:43 GMT 2025","Fri Jul 18 09:21:43 GMT 2025","120064","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Fri Jul 18 09:17:48 GMT 2025","Fri Jul 18 09:17:49 GMT 2025","873","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Fri Jul 18 09:21:43 GMT 2025","Fri Jul 18 09:23:47 GMT 2025","124233","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
