"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 01:29:42 GMT 2025","Mon Jul 14 01:30:24 GMT 2025","42009","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Mon Jul 14 01:31:48 GMT 2025","Mon Jul 14 01:31:53 GMT 2025","4336","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Mon Jul 14 01:27:52 GMT 2025","Mon Jul 14 01:28:26 GMT 2025","34061","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Mon Jul 14 01:29:05 GMT 2025","Mon Jul 14 01:29:42 GMT 2025","37511","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Mon Jul 14 01:30:24 GMT 2025","Mon Jul 14 01:30:59 GMT 2025","34211","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Mon Jul 14 01:31:53 GMT 2025","Mon Jul 14 01:32:01 GMT 2025","8140","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Mon Jul 14 01:31:44 GMT 2025","Mon Jul 14 01:31:48 GMT 2025","3793","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Mon Jul 14 01:27:01 GMT 2025","Mon Jul 14 01:27:04 GMT 2025","2224","","api.CartTest","","api.CartTest","removeAllItemsFromCart","removeAllItemsFromCart()",""
"passed","Mon Jul 14 01:26:55 GMT 2025","Mon Jul 14 01:27:01 GMT 2025","5921","","api.CartTest","","api.CartTest","testTotalOrderPriceWithDiscount","testTotalOrderPriceWithDiscount()",""
"passed","Mon Jul 14 01:30:59 GMT 2025","Mon Jul 14 01:31:44 GMT 2025","45866","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Mon Jul 14 01:28:26 GMT 2025","Mon Jul 14 01:29:05 GMT 2025","38414","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Mon Jul 14 01:27:05 GMT 2025","Mon Jul 14 01:27:07 GMT 2025","2259","","api.CartTest","","api.CartTest","editCartItems","editCartItems()",""
"passed","Mon Jul 14 01:27:04 GMT 2025","Mon Jul 14 01:27:05 GMT 2025","1100","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Mon Jul 14 01:27:07 GMT 2025","Mon Jul 14 01:27:52 GMT 2025","44997","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
