"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 20 22:25:49 GMT 2025","Sun Jul 20 22:26:59 GMT 2025","70030","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Sun Jul 20 22:27:28 GMT 2025","Sun Jul 20 22:28:31 GMT 2025","62113","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Sun Jul 20 22:30:20 GMT 2025","Sun Jul 20 22:31:20 GMT 2025","60071","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Sun Jul 20 22:29:49 GMT 2025","Sun Jul 20 22:31:12 GMT 2025","83476","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Sun Jul 20 22:27:55 GMT 2025","Sun Jul 20 22:29:28 GMT 2025","92186","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Sun Jul 20 22:24:18 GMT 2025","Sun Jul 20 22:24:27 GMT 2025","8855","","api.TokenTest","","api.TokenTest","getAccessTokenTest","getAccessTokenTest()",""
"passed","Sun Jul 20 22:26:24 GMT 2025","Sun Jul 20 22:27:28 GMT 2025","64170","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Sun Jul 20 22:29:28 GMT 2025","Sun Jul 20 22:30:20 GMT 2025","52833","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Sun Jul 20 22:24:29 GMT 2025","Sun Jul 20 22:25:11 GMT 2025","42182","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Sun Jul 20 22:25:16 GMT 2025","Sun Jul 20 22:26:28 GMT 2025","72690","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Sun Jul 20 22:28:31 GMT 2025","Sun Jul 20 22:29:49 GMT 2025","78276","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Sun Jul 20 22:24:31 GMT 2025","Sun Jul 20 22:24:32 GMT 2025","915","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Sun Jul 20 22:24:37 GMT 2025","Sun Jul 20 22:25:16 GMT 2025","38788","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"broken","Sun Jul 20 22:25:11 GMT 2025","Sun Jul 20 22:26:24 GMT 2025","73290","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Sun Jul 20 22:24:20 GMT 2025","Sun Jul 20 22:24:56 GMT 2025","35911","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Sun Jul 20 22:24:35 GMT 2025","Sun Jul 20 22:24:37 GMT 2025","1840","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Sun Jul 20 22:26:59 GMT 2025","Sun Jul 20 22:27:55 GMT 2025","56101","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Sun Jul 20 22:31:12 GMT 2025","Sun Jul 20 22:31:42 GMT 2025","29295","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Sun Jul 20 22:24:33 GMT 2025","Sun Jul 20 22:24:35 GMT 2025","2006","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Sun Jul 20 22:24:32 GMT 2025","Sun Jul 20 22:24:33 GMT 2025","1395","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Sun Jul 20 22:24:18 GMT 2025","Sun Jul 20 22:24:31 GMT 2025","12626","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Sun Jul 20 22:24:56 GMT 2025","Sun Jul 20 22:25:49 GMT 2025","53554","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
