"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 10 04:06:06 GMT 2025","Thu Jul 10 04:06:13 GMT 2025","6828","","ui.HomePageTest","","ui.HomePageTest","isCategoriesListClickable","isCategoriesListClickable()",""
"broken","Thu Jul 10 04:05:22 GMT 2025","Thu Jul 10 04:06:06 GMT 2025","43582","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"broken","Thu Jul 10 04:04:12 GMT 2025","Thu Jul 10 04:05:03 GMT 2025","50770","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"skipped","Thu Jul 10 04:02:43 GMT 2025","Thu Jul 10 04:02:43 GMT 2025","0","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
"skipped","Thu Jul 10 04:02:43 GMT 2025","Thu Jul 10 04:02:43 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"passed","Thu Jul 10 04:02:42 GMT 2025","Thu Jul 10 04:02:42 GMT 2025","229","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Thu Jul 10 04:02:43 GMT 2025","Thu Jul 10 04:03:15 GMT 2025","32276","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"broken","Thu Jul 10 04:03:15 GMT 2025","Thu Jul 10 04:03:29 GMT 2025","13686","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"broken","Thu Jul 10 04:03:56 GMT 2025","Thu Jul 10 04:04:12 GMT 2025","16372","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Thu Jul 10 04:06:13 GMT 2025","Thu Jul 10 04:06:19 GMT 2025","6467","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"failed","Thu Jul 10 04:03:29 GMT 2025","Thu Jul 10 04:03:56 GMT 2025","26856","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"skipped","Thu Jul 10 04:02:43 GMT 2025","Thu Jul 10 04:02:43 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"passed","Thu Jul 10 04:05:03 GMT 2025","Thu Jul 10 04:05:22 GMT 2025","19126","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Thu Jul 10 04:02:41 GMT 2025","Thu Jul 10 04:02:42 GMT 2025","997","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Thu Jul 10 04:02:42 GMT 2025","Thu Jul 10 04:02:43 GMT 2025","695","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
