"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 03:13:19 GMT 2025","Wed Jul 16 03:13:26 GMT 2025","7446","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Wed Jul 16 03:06:42 GMT 2025","Wed Jul 16 03:07:39 GMT 2025","56752","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Wed Jul 16 03:01:50 GMT 2025","Wed Jul 16 03:01:51 GMT 2025","886","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Wed Jul 16 03:13:11 GMT 2025","Wed Jul 16 03:13:14 GMT 2025","3438","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Wed Jul 16 03:01:51 GMT 2025","Wed Jul 16 03:01:53 GMT 2025","1120","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Wed Jul 16 03:10:32 GMT 2025","Wed Jul 16 03:11:30 GMT 2025","58707","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"failed","Wed Jul 16 03:13:14 GMT 2025","Wed Jul 16 03:13:19 GMT 2025","4720","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Wed Jul 16 03:03:39 GMT 2025","Wed Jul 16 03:04:34 GMT 2025","55475","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Wed Jul 16 03:02:44 GMT 2025","Wed Jul 16 03:03:39 GMT 2025","54832","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Wed Jul 16 03:05:37 GMT 2025","Wed Jul 16 03:06:42 GMT 2025","64973","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Wed Jul 16 03:12:11 GMT 2025","Wed Jul 16 03:13:11 GMT 2025","59284","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Wed Jul 16 03:01:54 GMT 2025","Wed Jul 16 03:02:44 GMT 2025","50238","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Wed Jul 16 03:01:44 GMT 2025","Wed Jul 16 03:01:49 GMT 2025","4825","","api.CartTest","","api.CartTest","freeShippingTest","freeShippingTest()",""
"passed","Wed Jul 16 03:01:53 GMT 2025","Wed Jul 16 03:01:54 GMT 2025","1022","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Wed Jul 16 03:08:30 GMT 2025","Wed Jul 16 03:09:32 GMT 2025","61763","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Wed Jul 16 03:04:34 GMT 2025","Wed Jul 16 03:05:37 GMT 2025","62726","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Wed Jul 16 03:09:32 GMT 2025","Wed Jul 16 03:10:32 GMT 2025","59857","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Wed Jul 16 03:01:49 GMT 2025","Wed Jul 16 03:01:50 GMT 2025","1177","","api.CartTest","","api.CartTest","totalOrderPriceWithDiscountTest","totalOrderPriceWithDiscountTest()",""
"passed","Wed Jul 16 03:07:39 GMT 2025","Wed Jul 16 03:08:30 GMT 2025","51439","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"broken","Wed Jul 16 03:11:30 GMT 2025","Wed Jul 16 03:12:11 GMT 2025","40869","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
