"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 01:16:01 GMT 2025","Wed Jul 16 01:16:02 GMT 2025","1353","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Wed Jul 16 01:18:59 GMT 2025","Wed Jul 16 01:19:56 GMT 2025","56468","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Wed Jul 16 01:16:02 GMT 2025","Wed Jul 16 01:16:04 GMT 2025","1266","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Wed Jul 16 01:16:00 GMT 2025","Wed Jul 16 01:16:01 GMT 2025","1049","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Wed Jul 16 01:21:44 GMT 2025","Wed Jul 16 01:22:49 GMT 2025","64910","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Wed Jul 16 01:15:59 GMT 2025","Wed Jul 16 01:16:00 GMT 2025","1050","","api.CartTest","","api.CartTest","totalOrderPriceWithDiscountTest","totalOrderPriceWithDiscountTest()",""
"broken","Wed Jul 16 01:27:06 GMT 2025","Wed Jul 16 01:27:42 GMT 2025","35716","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Wed Jul 16 01:27:02 GMT 2025","Wed Jul 16 01:27:06 GMT 2025","4069","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Wed Jul 16 01:24:00 GMT 2025","Wed Jul 16 01:24:59 GMT 2025","59414","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Wed Jul 16 01:26:00 GMT 2025","Wed Jul 16 01:27:02 GMT 2025","62600","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Wed Jul 16 01:20:53 GMT 2025","Wed Jul 16 01:21:44 GMT 2025","51671","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Wed Jul 16 01:22:49 GMT 2025","Wed Jul 16 01:24:00 GMT 2025","70473","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Wed Jul 16 01:16:04 GMT 2025","Wed Jul 16 01:17:07 GMT 2025","63611","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Wed Jul 16 01:19:56 GMT 2025","Wed Jul 16 01:20:53 GMT 2025","56849","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Wed Jul 16 01:24:59 GMT 2025","Wed Jul 16 01:26:00 GMT 2025","60745","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Wed Jul 16 01:15:54 GMT 2025","Wed Jul 16 01:15:59 GMT 2025","4747","","api.CartTest","","api.CartTest","freeShippingTest","freeShippingTest()",""
"passed","Wed Jul 16 01:27:42 GMT 2025","Wed Jul 16 01:27:50 GMT 2025","8104","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"failed","Wed Jul 16 01:17:57 GMT 2025","Wed Jul 16 01:18:59 GMT 2025","61827","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Wed Jul 16 01:17:07 GMT 2025","Wed Jul 16 01:17:57 GMT 2025","50101","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
