"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 10 01:34:06 GMT 2025","Thu Jul 10 01:34:07 GMT 2025","818","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"passed","Thu Jul 10 01:35:26 GMT 2025","Thu Jul 10 01:35:49 GMT 2025","23600","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"skipped","Thu Jul 10 01:34:07 GMT 2025","Thu Jul 10 01:34:07 GMT 2025","0","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
"passed","Thu Jul 10 01:34:06 GMT 2025","Thu Jul 10 01:34:06 GMT 2025","249","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Thu Jul 10 01:37:06 GMT 2025","Thu Jul 10 01:37:14 GMT 2025","7335","","ui.HomePageTest","","ui.HomePageTest","isCategoriesListClickable","isCategoriesListClickable()",""
"broken","Thu Jul 10 01:34:43 GMT 2025","Thu Jul 10 01:35:01 GMT 2025","17339","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Thu Jul 10 01:37:14 GMT 2025","Thu Jul 10 01:37:21 GMT 2025","7171","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Thu Jul 10 01:34:07 GMT 2025","Thu Jul 10 01:34:43 GMT 2025","35973","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Thu Jul 10 01:36:18 GMT 2025","Thu Jul 10 01:36:38 GMT 2025","20235","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Thu Jul 10 01:34:05 GMT 2025","Thu Jul 10 01:34:06 GMT 2025","1031","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Thu Jul 10 01:35:01 GMT 2025","Thu Jul 10 01:35:26 GMT 2025","24966","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Thu Jul 10 01:36:38 GMT 2025","Thu Jul 10 01:37:06 GMT 2025","28531","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Thu Jul 10 01:35:49 GMT 2025","Thu Jul 10 01:36:18 GMT 2025","28554","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"skipped","Thu Jul 10 01:34:07 GMT 2025","Thu Jul 10 01:34:07 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"skipped","Thu Jul 10 01:34:07 GMT 2025","Thu Jul 10 01:34:07 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
