"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 27 00:18:29 GMT 2025","Sun Jul 27 00:19:11 GMT 2025","41397","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Sun Jul 27 00:20:55 GMT 2025","Sun Jul 27 00:21:43 GMT 2025","48483","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Sun Jul 27 00:24:16 GMT 2025","Sun Jul 27 00:24:20 GMT 2025","4022","","ui.HomePageTest","","ui.HomePageTest","cartCounterTest","cartCounterTest()",""
"passed","Sun Jul 27 00:19:11 GMT 2025","Sun Jul 27 00:20:02 GMT 2025","51443","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Sun Jul 27 00:13:59 GMT 2025","Sun Jul 27 00:13:59 GMT 2025","153","","api.TokenTest","","api.TokenTest","getAccessTokenTest","getAccessTokenTest()",""
"passed","Sun Jul 27 00:24:20 GMT 2025","Sun Jul 27 00:24:24 GMT 2025","4214","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Sun Jul 27 00:13:51 GMT 2025","Sun Jul 27 00:13:55 GMT 2025","4534","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Sun Jul 27 00:21:43 GMT 2025","Sun Jul 27 00:22:31 GMT 2025","48120","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Sun Jul 27 00:17:28 GMT 2025","Sun Jul 27 00:18:29 GMT 2025","61460","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Sun Jul 27 00:14:21 GMT 2025","Sun Jul 27 00:15:01 GMT 2025","39774","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Sun Jul 27 00:24:28 GMT 2025","Sun Jul 27 00:24:37 GMT 2025","9260","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Sun Jul 27 00:13:56 GMT 2025","Sun Jul 27 00:13:56 GMT 2025","639","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Sun Jul 27 00:24:24 GMT 2025","Sun Jul 27 00:24:28 GMT 2025","3993","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Sun Jul 27 00:23:17 GMT 2025","Sun Jul 27 00:24:16 GMT 2025","58667","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Sun Jul 27 00:13:57 GMT 2025","Sun Jul 27 00:13:58 GMT 2025","962","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"broken","Sun Jul 27 00:16:47 GMT 2025","Sun Jul 27 00:17:28 GMT 2025","40674","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Sun Jul 27 00:20:02 GMT 2025","Sun Jul 27 00:20:55 GMT 2025","52806","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Sun Jul 27 00:13:59 GMT 2025","Sun Jul 27 00:14:21 GMT 2025","22216","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Sun Jul 27 00:13:56 GMT 2025","Sun Jul 27 00:13:57 GMT 2025","907","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Sun Jul 27 00:15:46 GMT 2025","Sun Jul 27 00:16:47 GMT 2025","60758","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Sun Jul 27 00:13:58 GMT 2025","Sun Jul 27 00:13:59 GMT 2025","939","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"broken","Sun Jul 27 00:15:01 GMT 2025","Sun Jul 27 00:15:46 GMT 2025","45189","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Sun Jul 27 00:22:31 GMT 2025","Sun Jul 27 00:23:17 GMT 2025","45648","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
