"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 27 13:49:15 GMT 2025","Sun Jul 27 13:50:22 GMT 2025","67485","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Sun Jul 27 13:46:03 GMT 2025","Sun Jul 27 13:47:08 GMT 2025","65370","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Sun Jul 27 13:54:28 GMT 2025","Sun Jul 27 13:55:43 GMT 2025","75288","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Sun Jul 27 13:52:55 GMT 2025","Sun Jul 27 13:54:28 GMT 2025","92323","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Sun Jul 27 13:43:53 GMT 2025","Sun Jul 27 13:44:47 GMT 2025","54236","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Sun Jul 27 13:42:56 GMT 2025","Sun Jul 27 13:42:56 GMT 2025","251","","api.TokenTest","","api.TokenTest","getAccessTokenTest","getAccessTokenTest()",""
"passed","Sun Jul 27 13:57:57 GMT 2025","Sun Jul 27 13:58:07 GMT 2025","9604","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Sun Jul 27 13:50:22 GMT 2025","Sun Jul 27 13:51:21 GMT 2025","58437","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Sun Jul 27 13:51:21 GMT 2025","Sun Jul 27 13:52:55 GMT 2025","94404","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Sun Jul 27 13:56:37 GMT 2025","Sun Jul 27 13:57:45 GMT 2025","67922","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Sun Jul 27 13:57:49 GMT 2025","Sun Jul 27 13:57:53 GMT 2025","4412","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Sun Jul 27 13:42:51 GMT 2025","Sun Jul 27 13:42:52 GMT 2025","1311","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Sun Jul 27 13:42:54 GMT 2025","Sun Jul 27 13:42:56 GMT 2025","1611","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Sun Jul 27 13:55:43 GMT 2025","Sun Jul 27 13:56:37 GMT 2025","53670","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Sun Jul 27 13:47:08 GMT 2025","Sun Jul 27 13:48:27 GMT 2025","78426","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Sun Jul 27 13:57:45 GMT 2025","Sun Jul 27 13:57:49 GMT 2025","4308","","ui.HomePageTest","","ui.HomePageTest","cartCounterTest","cartCounterTest()",""
"passed","Sun Jul 27 13:42:50 GMT 2025","Sun Jul 27 13:42:51 GMT 2025","1170","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Sun Jul 27 13:44:47 GMT 2025","Sun Jul 27 13:46:03 GMT 2025","75835","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Sun Jul 27 13:42:56 GMT 2025","Sun Jul 27 13:43:53 GMT 2025","57206","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Sun Jul 27 13:42:45 GMT 2025","Sun Jul 27 13:42:50 GMT 2025","5000","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Sun Jul 27 13:57:53 GMT 2025","Sun Jul 27 13:57:57 GMT 2025","4233","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Sun Jul 27 13:42:52 GMT 2025","Sun Jul 27 13:42:54 GMT 2025","1852","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Sun Jul 27 13:48:27 GMT 2025","Sun Jul 27 13:49:15 GMT 2025","48029","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
