"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 10 02:09:40 GMT 2025","Thu Jul 10 02:10:09 GMT 2025","29008","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Thu Jul 10 02:07:28 GMT 2025","Thu Jul 10 02:07:29 GMT 2025","772","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"broken","Thu Jul 10 02:10:30 GMT 2025","Thu Jul 10 02:11:22 GMT 2025","51554","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"skipped","Thu Jul 10 02:07:29 GMT 2025","Thu Jul 10 02:07:29 GMT 2025","0","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
"broken","Thu Jul 10 02:09:19 GMT 2025","Thu Jul 10 02:09:40 GMT 2025","20934","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"skipped","Thu Jul 10 02:07:29 GMT 2025","Thu Jul 10 02:07:29 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"broken","Thu Jul 10 02:08:26 GMT 2025","Thu Jul 10 02:08:59 GMT 2025","33039","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Thu Jul 10 02:10:09 GMT 2025","Thu Jul 10 02:10:30 GMT 2025","21276","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Thu Jul 10 02:07:27 GMT 2025","Thu Jul 10 02:07:28 GMT 2025","1034","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"broken","Thu Jul 10 02:07:29 GMT 2025","Thu Jul 10 02:08:26 GMT 2025","57275","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Thu Jul 10 02:11:22 GMT 2025","Thu Jul 10 02:11:29 GMT 2025","6761","","ui.HomePageTest","","ui.HomePageTest","isCategoriesListClickable","isCategoriesListClickable()",""
"passed","Thu Jul 10 02:11:29 GMT 2025","Thu Jul 10 02:11:36 GMT 2025","6820","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Thu Jul 10 02:07:28 GMT 2025","Thu Jul 10 02:07:28 GMT 2025","248","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"broken","Thu Jul 10 02:08:59 GMT 2025","Thu Jul 10 02:09:19 GMT 2025","19944","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"skipped","Thu Jul 10 02:07:29 GMT 2025","Thu Jul 10 02:07:29 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
