"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 11 08:13:20 GMT 2025","Fri Jul 11 08:13:27 GMT 2025","6409","","ui.HomePageTest","","ui.HomePageTest","isCategoriesListClickable","isCategoriesListClickable()",""
"passed","Fri Jul 11 08:09:28 GMT 2025","Fri Jul 11 08:10:01 GMT 2025","33686","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Fri Jul 11 08:13:27 GMT 2025","Fri Jul 11 08:13:32 GMT 2025","5521","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Fri Jul 11 08:10:01 GMT 2025","Fri Jul 11 08:10:41 GMT 2025","39280","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Fri Jul 11 08:08:37 GMT 2025","Fri Jul 11 08:08:38 GMT 2025","261","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"passed","Fri Jul 11 08:11:21 GMT 2025","Fri Jul 11 08:12:03 GMT 2025","42481","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Fri Jul 11 08:08:37 GMT 2025","Fri Jul 11 08:08:37 GMT 2025","86","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"passed","Fri Jul 11 08:10:41 GMT 2025","Fri Jul 11 08:11:21 GMT 2025","40097","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Fri Jul 11 08:08:38 GMT 2025","Fri Jul 11 08:09:28 GMT 2025","49836","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"failed","Fri Jul 11 08:12:38 GMT 2025","Fri Jul 11 08:13:20 GMT 2025","42629","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Fri Jul 11 08:12:03 GMT 2025","Fri Jul 11 08:12:38 GMT 2025","34414","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Fri Jul 11 08:13:32 GMT 2025","Fri Jul 11 08:13:43 GMT 2025","10944","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Fri Jul 11 08:08:37 GMT 2025","Fri Jul 11 08:08:37 GMT 2025","187","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Fri Jul 11 08:08:36 GMT 2025","Fri Jul 11 08:08:36 GMT 2025","838","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Fri Jul 11 08:08:37 GMT 2025","Fri Jul 11 08:08:37 GMT 2025","688","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
