"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 26 23:25:49 GMT 2025","Sat Jul 26 23:26:41 GMT 2025","51520","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Sat Jul 26 23:28:22 GMT 2025","Sat Jul 26 23:29:36 GMT 2025","74035","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Sat Jul 26 23:29:36 GMT 2025","Sat Jul 26 23:30:53 GMT 2025","76659","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Sat Jul 26 23:24:59 GMT 2025","Sat Jul 26 23:25:49 GMT 2025","50005","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Sat Jul 26 23:30:53 GMT 2025","Sat Jul 26 23:31:50 GMT 2025","56654","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Sat Jul 26 23:26:41 GMT 2025","Sat Jul 26 23:27:38 GMT 2025","57129","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"broken","Sat Jul 26 23:27:38 GMT 2025","Sat Jul 26 23:28:22 GMT 2025","44607","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Sat Jul 26 23:20:31 GMT 2025","Sat Jul 26 23:20:31 GMT 2025","194","","api.TokenTest","","api.TokenTest","getAccessTokenTest","getAccessTokenTest()",""
"passed","Sat Jul 26 23:24:17 GMT 2025","Sat Jul 26 23:24:59 GMT 2025","42075","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Sat Jul 26 23:21:40 GMT 2025","Sat Jul 26 23:22:30 GMT 2025","49887","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Sat Jul 26 23:31:54 GMT 2025","Sat Jul 26 23:31:58 GMT 2025","3898","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Sat Jul 26 23:20:22 GMT 2025","Sat Jul 26 23:20:26 GMT 2025","4739","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Sat Jul 26 23:23:25 GMT 2025","Sat Jul 26 23:24:17 GMT 2025","51827","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Sat Jul 26 23:31:58 GMT 2025","Sat Jul 26 23:32:07 GMT 2025","9265","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Sat Jul 26 23:22:30 GMT 2025","Sat Jul 26 23:23:25 GMT 2025","55125","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Sat Jul 26 23:20:28 GMT 2025","Sat Jul 26 23:20:30 GMT 2025","1308","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Sat Jul 26 23:31:50 GMT 2025","Sat Jul 26 23:31:54 GMT 2025","4391","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Sat Jul 26 23:20:27 GMT 2025","Sat Jul 26 23:20:27 GMT 2025","802","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Sat Jul 26 23:20:30 GMT 2025","Sat Jul 26 23:20:31 GMT 2025","1299","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Sat Jul 26 23:20:27 GMT 2025","Sat Jul 26 23:20:28 GMT 2025","1075","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Sat Jul 26 23:20:56 GMT 2025","Sat Jul 26 23:21:40 GMT 2025","44637","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Sat Jul 26 23:20:31 GMT 2025","Sat Jul 26 23:20:56 GMT 2025","24343","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
