"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 03:08:29 GMT 2025","Mon Jul 14 03:09:08 GMT 2025","39059","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Mon Jul 14 03:11:53 GMT 2025","Mon Jul 14 03:12:02 GMT 2025","8809","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Mon Jul 14 03:07:54 GMT 2025","Mon Jul 14 03:08:29 GMT 2025","34428","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Mon Jul 14 03:07:03 GMT 2025","Mon Jul 14 03:07:04 GMT 2025","921","","api.CartTest","","api.CartTest","editCartItems","editCartItems()",""
"passed","Mon Jul 14 03:09:47 GMT 2025","Mon Jul 14 03:10:27 GMT 2025","40307","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Mon Jul 14 03:07:03 GMT 2025","Mon Jul 14 03:07:03 GMT 2025","414","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Mon Jul 14 03:11:02 GMT 2025","Mon Jul 14 03:11:44 GMT 2025","42674","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Mon Jul 14 03:10:27 GMT 2025","Mon Jul 14 03:11:02 GMT 2025","34943","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Mon Jul 14 03:07:05 GMT 2025","Mon Jul 14 03:07:54 GMT 2025","49638","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Mon Jul 14 03:07:02 GMT 2025","Mon Jul 14 03:07:03 GMT 2025","922","","api.CartTest","","api.CartTest","removeAllItemsFromCart","removeAllItemsFromCart()",""
"passed","Mon Jul 14 03:06:57 GMT 2025","Mon Jul 14 03:07:02 GMT 2025","4522","","api.CartTest","","api.CartTest","testTotalOrderPriceWithDiscount","testTotalOrderPriceWithDiscount()",""
"passed","Mon Jul 14 03:11:49 GMT 2025","Mon Jul 14 03:11:53 GMT 2025","4532","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Mon Jul 14 03:09:08 GMT 2025","Mon Jul 14 03:09:47 GMT 2025","38703","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Mon Jul 14 03:11:44 GMT 2025","Mon Jul 14 03:11:49 GMT 2025","4474","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
