"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 09 10:56:48 GMT 2025","Wed Jul 09 10:57:20 GMT 2025","31979","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Wed Jul 09 10:56:24 GMT 2025","Wed Jul 09 10:56:24 GMT 2025","882","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"skipped","Wed Jul 09 10:56:25 GMT 2025","Wed Jul 09 10:56:25 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"passed","Wed Jul 09 10:56:25 GMT 2025","Wed Jul 09 10:56:25 GMT 2025","178","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Wed Jul 09 10:56:25 GMT 2025","Wed Jul 09 10:56:25 GMT 2025","661","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"passed","Wed Jul 09 10:57:48 GMT 2025","Wed Jul 09 10:58:17 GMT 2025","29171","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"skipped","Wed Jul 09 10:56:25 GMT 2025","Wed Jul 09 10:56:25 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"passed","Wed Jul 09 10:56:25 GMT 2025","Wed Jul 09 10:56:48 GMT 2025","22830","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Wed Jul 09 10:58:17 GMT 2025","Wed Jul 09 10:58:23 GMT 2025","6065","","ui.CartTest","","ui.CartTest","homePageTest","homePageTest()",""
"passed","Wed Jul 09 10:58:23 GMT 2025","Wed Jul 09 10:58:43 GMT 2025","19910","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Wed Jul 09 10:57:20 GMT 2025","Wed Jul 09 10:57:48 GMT 2025","27331","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Wed Jul 09 10:58:43 GMT 2025","Wed Jul 09 10:59:18 GMT 2025","35592","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"skipped","Wed Jul 09 10:56:25 GMT 2025","Wed Jul 09 10:56:25 GMT 2025","0","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
