"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 26 01:58:05 GMT 2025","Sat Jul 26 01:58:42 GMT 2025","37175","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"broken","Sat Jul 26 01:57:05 GMT 2025","Sat Jul 26 01:57:48 GMT 2025","42741","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"broken","Sat Jul 26 01:54:52 GMT 2025","Sat Jul 26 01:55:19 GMT 2025","27071","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Sat Jul 26 01:54:50 GMT 2025","Sat Jul 26 01:55:03 GMT 2025","12510","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"broken","Sat Jul 26 01:55:19 GMT 2025","Sat Jul 26 01:56:03 GMT 2025","43336","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Sat Jul 26 01:55:03 GMT 2025","Sat Jul 26 01:55:04 GMT 2025","1257","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"broken","Sat Jul 26 01:57:48 GMT 2025","Sat Jul 26 01:58:25 GMT 2025","37036","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"broken","Sat Jul 26 01:55:03 GMT 2025","Sat Jul 26 01:55:40 GMT 2025","37767","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Sat Jul 26 01:55:45 GMT 2025","Sat Jul 26 01:56:26 GMT 2025","40320","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"broken","Sat Jul 26 01:57:30 GMT 2025","Sat Jul 26 01:58:05 GMT 2025","34311","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"broken","Sat Jul 26 01:58:59 GMT 2025","Sat Jul 26 01:59:22 GMT 2025","22735","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"broken","Sat Jul 26 01:55:40 GMT 2025","Sat Jul 26 01:56:22 GMT 2025","41317","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"broken","Sat Jul 26 01:56:03 GMT 2025","Sat Jul 26 01:56:43 GMT 2025","40554","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Sat Jul 26 01:58:42 GMT 2025","Sat Jul 26 01:59:10 GMT 2025","27498","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"broken","Sat Jul 26 01:56:43 GMT 2025","Sat Jul 26 01:57:30 GMT 2025","47053","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"failed","Sat Jul 26 01:55:08 GMT 2025","Sat Jul 26 01:55:45 GMT 2025","37286","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Sat Jul 26 01:55:06 GMT 2025","Sat Jul 26 01:55:07 GMT 2025","1213","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Sat Jul 26 01:55:04 GMT 2025","Sat Jul 26 01:55:06 GMT 2025","1211","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"broken","Sat Jul 26 01:56:22 GMT 2025","Sat Jul 26 01:57:05 GMT 2025","43042","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"broken","Sat Jul 26 01:58:25 GMT 2025","Sat Jul 26 01:58:59 GMT 2025","34390","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Sat Jul 26 01:55:07 GMT 2025","Sat Jul 26 01:55:08 GMT 2025","1223","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Sat Jul 26 01:54:51 GMT 2025","Sat Jul 26 01:55:00 GMT 2025","9832","","api.TokenTest","","api.TokenTest","getAccessTokenTest","getAccessTokenTest()",""
