"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 11 06:12:12 GMT 2025","Fri Jul 11 06:12:17 GMT 2025","5583","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Fri Jul 11 06:08:47 GMT 2025","Fri Jul 11 06:09:27 GMT 2025","39232","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Fri Jul 11 06:11:23 GMT 2025","Fri Jul 11 06:12:05 GMT 2025","42908","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Fri Jul 11 06:07:25 GMT 2025","Fri Jul 11 06:07:26 GMT 2025","1001","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Fri Jul 11 06:12:17 GMT 2025","Fri Jul 11 06:12:28 GMT 2025","11187","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Fri Jul 11 06:12:05 GMT 2025","Fri Jul 11 06:12:12 GMT 2025","6198","","ui.HomePageTest","","ui.HomePageTest","isCategoriesListClickable","isCategoriesListClickable()",""
"skipped","Fri Jul 11 06:07:27 GMT 2025","Fri Jul 11 06:07:27 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"passed","Fri Jul 11 06:09:27 GMT 2025","Fri Jul 11 06:10:04 GMT 2025","37806","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"skipped","Fri Jul 11 06:07:27 GMT 2025","Fri Jul 11 06:07:27 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"passed","Fri Jul 11 06:10:47 GMT 2025","Fri Jul 11 06:11:23 GMT 2025","35471","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Fri Jul 11 06:10:04 GMT 2025","Fri Jul 11 06:10:47 GMT 2025","42594","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Fri Jul 11 06:07:27 GMT 2025","Fri Jul 11 06:08:15 GMT 2025","48006","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Fri Jul 11 06:07:26 GMT 2025","Fri Jul 11 06:07:27 GMT 2025","647","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"passed","Fri Jul 11 06:07:26 GMT 2025","Fri Jul 11 06:07:26 GMT 2025","139","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Fri Jul 11 06:08:15 GMT 2025","Fri Jul 11 06:08:47 GMT 2025","32684","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
