"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 16 05:06:33 GMT 2025","Wed Jul 16 05:06:34 GMT 2025","1001","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Wed Jul 16 05:06:35 GMT 2025","Wed Jul 16 05:06:36 GMT 2025","1056","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Wed Jul 16 05:16:57 GMT 2025","Wed Jul 16 05:18:00 GMT 2025","63023","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Wed Jul 16 05:18:04 GMT 2025","Wed Jul 16 05:18:08 GMT 2025","4086","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Wed Jul 16 05:18:00 GMT 2025","Wed Jul 16 05:18:04 GMT 2025","3911","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Wed Jul 16 05:10:29 GMT 2025","Wed Jul 16 05:11:28 GMT 2025","59482","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Wed Jul 16 05:09:21 GMT 2025","Wed Jul 16 05:10:29 GMT 2025","67484","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Wed Jul 16 05:18:08 GMT 2025","Wed Jul 16 05:18:15 GMT 2025","7078","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Wed Jul 16 05:13:21 GMT 2025","Wed Jul 16 05:14:24 GMT 2025","62913","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Wed Jul 16 05:06:34 GMT 2025","Wed Jul 16 05:06:35 GMT 2025","1033","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Wed Jul 16 05:15:00 GMT 2025","Wed Jul 16 05:15:59 GMT 2025","58754","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Wed Jul 16 05:07:30 GMT 2025","Wed Jul 16 05:08:26 GMT 2025","55746","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Wed Jul 16 05:11:28 GMT 2025","Wed Jul 16 05:12:29 GMT 2025","60520","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Wed Jul 16 05:08:26 GMT 2025","Wed Jul 16 05:09:21 GMT 2025","55184","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Wed Jul 16 05:06:36 GMT 2025","Wed Jul 16 05:07:30 GMT 2025","54576","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Wed Jul 16 05:06:32 GMT 2025","Wed Jul 16 05:06:33 GMT 2025","971","","api.CartTest","","api.CartTest","totalOrderPriceWithDiscountTest","totalOrderPriceWithDiscountTest()",""
"passed","Wed Jul 16 05:15:59 GMT 2025","Wed Jul 16 05:16:57 GMT 2025","58571","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"broken","Wed Jul 16 05:14:24 GMT 2025","Wed Jul 16 05:15:00 GMT 2025","35830","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Wed Jul 16 05:12:29 GMT 2025","Wed Jul 16 05:13:21 GMT 2025","52329","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Wed Jul 16 05:06:27 GMT 2025","Wed Jul 16 05:06:32 GMT 2025","4633","","api.CartTest","","api.CartTest","freeShippingTest","freeShippingTest()",""
