"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 11 05:20:13 GMT 2025","Fri Jul 11 05:20:20 GMT 2025","6470","","ui.HomePageTest","","ui.HomePageTest","isCategoriesListClickable","isCategoriesListClickable()",""
"passed","Fri Jul 11 05:15:20 GMT 2025","Fri Jul 11 05:15:21 GMT 2025","144","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Fri Jul 11 05:15:21 GMT 2025","Fri Jul 11 05:15:21 GMT 2025","568","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"passed","Fri Jul 11 05:18:46 GMT 2025","Fri Jul 11 05:19:23 GMT 2025","36239","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Fri Jul 11 05:17:26 GMT 2025","Fri Jul 11 05:18:04 GMT 2025","37933","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"failed","Fri Jul 11 05:15:21 GMT 2025","Fri Jul 11 05:16:13 GMT 2025","51978","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Fri Jul 11 05:20:26 GMT 2025","Fri Jul 11 05:20:38 GMT 2025","12119","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Fri Jul 11 05:16:13 GMT 2025","Fri Jul 11 05:16:46 GMT 2025","32682","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Fri Jul 11 05:15:19 GMT 2025","Fri Jul 11 05:15:20 GMT 2025","939","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Fri Jul 11 05:18:04 GMT 2025","Fri Jul 11 05:18:46 GMT 2025","42412","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"skipped","Fri Jul 11 05:15:21 GMT 2025","Fri Jul 11 05:15:21 GMT 2025","1","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"passed","Fri Jul 11 05:20:20 GMT 2025","Fri Jul 11 05:20:26 GMT 2025","5875","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Fri Jul 11 05:16:46 GMT 2025","Fri Jul 11 05:17:26 GMT 2025","40130","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"skipped","Fri Jul 11 05:15:21 GMT 2025","Fri Jul 11 05:15:21 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"passed","Fri Jul 11 05:19:23 GMT 2025","Fri Jul 11 05:20:13 GMT 2025","50732","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
