"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 15 07:28:06 GMT 2025","Tue Jul 15 07:28:07 GMT 2025","1073","","api.CartTest","","api.CartTest","removeAllItemsFromCart","removeAllItemsFromCart()",""
"passed","Tue Jul 15 07:28:07 GMT 2025","Tue Jul 15 07:28:08 GMT 2025","826","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Tue Jul 15 07:32:28 GMT 2025","Tue Jul 15 07:32:37 GMT 2025","8465","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Tue Jul 15 07:31:07 GMT 2025","Tue Jul 15 07:31:31 GMT 2025","24201","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"failed","Tue Jul 15 07:31:57 GMT 2025","Tue Jul 15 07:32:20 GMT 2025","22440","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"failed","Tue Jul 15 07:31:31 GMT 2025","Tue Jul 15 07:31:57 GMT 2025","25793","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Tue Jul 15 07:29:53 GMT 2025","Tue Jul 15 07:30:09 GMT 2025","15854","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Tue Jul 15 07:28:08 GMT 2025","Tue Jul 15 07:28:09 GMT 2025","997","","api.CartTest","","api.CartTest","editCartItems","editCartItems()",""
"passed","Tue Jul 15 07:28:01 GMT 2025","Tue Jul 15 07:28:06 GMT 2025","4867","","api.CartTest","","api.CartTest","testTotalOrderPriceWithDiscount","testTotalOrderPriceWithDiscount()",""
"failed","Tue Jul 15 07:28:09 GMT 2025","Tue Jul 15 07:28:36 GMT 2025","27354","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
"passed","Tue Jul 15 07:30:09 GMT 2025","Tue Jul 15 07:30:40 GMT 2025","30913","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
"passed","Tue Jul 15 07:30:40 GMT 2025","Tue Jul 15 07:31:07 GMT 2025","27487","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"failed","Tue Jul 15 07:29:12 GMT 2025","Tue Jul 15 07:29:32 GMT 2025","19561","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Tue Jul 15 07:32:24 GMT 2025","Tue Jul 15 07:32:28 GMT 2025","4522","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisible","isCategoriesTextVisible()",""
"passed","Tue Jul 15 07:29:32 GMT 2025","Tue Jul 15 07:29:53 GMT 2025","21057","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Tue Jul 15 07:28:36 GMT 2025","Tue Jul 15 07:28:53 GMT 2025","16967","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Tue Jul 15 07:32:20 GMT 2025","Tue Jul 15 07:32:24 GMT 2025","4085","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Tue Jul 15 07:28:53 GMT 2025","Tue Jul 15 07:29:12 GMT 2025","19398","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
