"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 18 03:45:58 GMT 2025","Fri Jul 18 03:46:55 GMT 2025","56234","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"passed","Fri Jul 18 03:57:54 GMT 2025","Fri Jul 18 03:58:02 GMT 2025","8067","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Fri Jul 18 03:44:58 GMT 2025","Fri Jul 18 03:45:03 GMT 2025","4760","","api.CartTest","","api.CartTest","getTotalOrderPriceWithDiscountTest","getTotalOrderPriceWithDiscountTest()",""
"passed","Fri Jul 18 03:50:45 GMT 2025","Fri Jul 18 03:51:43 GMT 2025","58373","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Fri Jul 18 03:45:05 GMT 2025","Fri Jul 18 03:45:06 GMT 2025","942","","api.CartTest","","api.CartTest","removeAllItemsFromCartTest","removeAllItemsFromCartTest()",""
"passed","Fri Jul 18 03:48:54 GMT 2025","Fri Jul 18 03:49:54 GMT 2025","60387","","ui.CartTest","","ui.CartTest","editCartItemQuantityTest","editCartItemQuantityTest()",""
"passed","Fri Jul 18 03:53:46 GMT 2025","Fri Jul 18 03:54:46 GMT 2025","60246","","ui.CheckoutTest","","ui.CheckoutTest","removeItemTest","removeItemTest()",""
"passed","Fri Jul 18 03:55:46 GMT 2025","Fri Jul 18 03:56:46 GMT 2025","59087","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemTest","checkSeveralQuantityItemTest()",""
"passed","Fri Jul 18 03:56:46 GMT 2025","Fri Jul 18 03:57:45 GMT 2025","59428","","ui.CheckoutTest","","ui.CheckoutTest","checkOneQuantityItemTest","checkOneQuantityItemTest()",""
"passed","Fri Jul 18 03:47:51 GMT 2025","Fri Jul 18 03:48:54 GMT 2025","63166","","ui.CartTest","","ui.CartTest","editedCartItemsPriceTest","editedCartItemsPriceTest()",""
"passed","Fri Jul 18 03:57:49 GMT 2025","Fri Jul 18 03:57:54 GMT 2025","4239","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Fri Jul 18 03:46:55 GMT 2025","Fri Jul 18 03:47:51 GMT 2025","56214","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Fri Jul 18 03:57:45 GMT 2025","Fri Jul 18 03:57:49 GMT 2025","4327","","ui.HomePageTest","","ui.HomePageTest","isCategoriesTextVisibleTest","isCategoriesTextVisibleTest()",""
"passed","Fri Jul 18 03:54:46 GMT 2025","Fri Jul 18 03:55:46 GMT 2025","60008","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Fri Jul 18 03:49:54 GMT 2025","Fri Jul 18 03:50:45 GMT 2025","50768","","ui.CartTest","","ui.CartTest","addItemToCartTest","addItemToCartTest()",""
"passed","Fri Jul 18 03:45:04 GMT 2025","Fri Jul 18 03:45:05 GMT 2025","867","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Fri Jul 18 03:45:03 GMT 2025","Fri Jul 18 03:45:04 GMT 2025","666","","api.CartTest","","api.CartTest","isShippingFreeTest","isShippingFreeTest()",""
"passed","Fri Jul 18 03:52:46 GMT 2025","Fri Jul 18 03:53:46 GMT 2025","59761","","ui.CheckoutTest","","ui.CheckoutTest","checkSeveralQuantityItemPriceTest","checkSeveralQuantityItemPriceTest()",""
"passed","Fri Jul 18 03:45:07 GMT 2025","Fri Jul 18 03:45:58 GMT 2025","51501","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButtonTest","addItemToCartViaQuickShopButtonTest()",""
"passed","Fri Jul 18 03:45:06 GMT 2025","Fri Jul 18 03:45:07 GMT 2025","1031","","api.CartTest","","api.CartTest","editCartItemsTest","editCartItemsTest()",""
"passed","Fri Jul 18 03:51:43 GMT 2025","Fri Jul 18 03:52:46 GMT 2025","62948","","ui.CheckoutTest","","ui.CheckoutTest","fillCheckoutDataTest","fillCheckoutDataTest()",""
