"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 11 03:33:02 GMT 2025","Fri Jul 11 03:33:37 GMT 2025","34606","","ui.CartTest","","ui.CartTest","addItemToCartViaQuickShopButton","addItemToCartViaQuickShopButton()",""
"passed","Fri Jul 11 03:32:07 GMT 2025","Fri Jul 11 03:32:07 GMT 2025","191","","api.CartTest","","api.CartTest","getCartItemsCountTest","getCartItemsCountTest()",""
"passed","Fri Jul 11 03:35:00 GMT 2025","Fri Jul 11 03:35:46 GMT 2025","45956","","ui.CartTest","","ui.CartTest","removeItemFromCartTest","removeItemFromCartTest()",""
"passed","Fri Jul 11 03:35:46 GMT 2025","Fri Jul 11 03:36:26 GMT 2025","40291","","ui.CartTest","","ui.CartTest","addItemToCart","addItemToCart()",""
"passed","Fri Jul 11 03:36:26 GMT 2025","Fri Jul 11 03:37:15 GMT 2025","48771","","ui.CheckoutTest","","ui.CheckoutTest","checkoutPageTest","checkoutPageTest()",""
"passed","Fri Jul 11 03:32:06 GMT 2025","Fri Jul 11 03:32:07 GMT 2025","890","","api.CartTest","","api.CartTest","addToCartAsGuestTest","addToCartAsGuestTest()",""
"passed","Fri Jul 11 03:37:15 GMT 2025","Fri Jul 11 03:37:22 GMT 2025","7259","","ui.HomePageTest","","ui.HomePageTest","isCategoriesListClickable","isCategoriesListClickable()",""
"passed","Fri Jul 11 03:32:07 GMT 2025","Fri Jul 11 03:32:08 GMT 2025","531","","api.CartTest","","api.CartTest","testOriginalTotalPriceInCart","testOriginalTotalPriceInCart()",""
"skipped","Fri Jul 11 03:32:08 GMT 2025","Fri Jul 11 03:32:08 GMT 2025","0","","api.CartTest","","api.CartTest","removeItemFromCart","removeItemFromCart()",""
"skipped","Fri Jul 11 03:32:08 GMT 2025","Fri Jul 11 03:32:08 GMT 2025","0","","api.TokenTest","","api.TokenTest","testToken","testToken()",""
"passed","Fri Jul 11 03:33:37 GMT 2025","Fri Jul 11 03:34:18 GMT 2025","41221","","ui.CartTest","","ui.CartTest","counterTest","counterTest()",""
"skipped","Fri Jul 11 03:32:08 GMT 2025","Fri Jul 11 03:32:08 GMT 2025","0","","api.CartTest","","api.CartTest","testItemsPriceWithDiscount","testItemsPriceWithDiscount()",""
"passed","Fri Jul 11 03:37:28 GMT 2025","Fri Jul 11 03:37:41 GMT 2025","12784","","ui.RegisterTest","","ui.RegisterTest","newUserRegistrationTest","newUserRegistrationTest()",""
"passed","Fri Jul 11 03:37:22 GMT 2025","Fri Jul 11 03:37:28 GMT 2025","6356","","ui.HomePageTest","","ui.HomePageTest","homePageTest","homePageTest()",""
"passed","Fri Jul 11 03:34:18 GMT 2025","Fri Jul 11 03:35:00 GMT 2025","41860","","ui.CartTest","","ui.CartTest","orderSummaryTest","orderSummaryTest()",""
"passed","Fri Jul 11 03:32:08 GMT 2025","Fri Jul 11 03:33:02 GMT 2025","54273","","ui.CartTest","","ui.CartTest","editCartItemQuantity","editCartItemQuantity()",""
